更新日期,更新時間,其他國家/地區,個案/確診個案數目,確診個案中的死亡個案,備註
13/03/2020,9:00,美國,1215,36,不包括美國包機返國人士：46宗(鑽石公主號)和3宗(武漢)
13/03/2020,9:00,越南,39,0,
13/03/2020,18:00,阿富汗,4,0,
13/03/2020,18:00,阿爾巴尼亞,2,0,
13/03/2020,18:00,阿爾及利亞,17,0,
13/03/2020,18:00,安道爾,1,0,
13/03/2020,18:00,阿根廷,19,1,
13/03/2020,18:00,亞美尼亞,1,0,
13/03/2020,18:00,澳洲,156,3,
13/03/2020,18:00,奧地利,361,1,
13/03/2020,18:00,阿塞拜疆,9,0,
13/03/2020,18:00,巴林,189,0,
13/03/2020,18:00,孟加拉,3,0,
13/03/2020,18:00,白俄羅斯,12,0,
13/03/2020,18:00,比利時,399,3,
13/03/2020,18:00,不丹,1,0,
13/03/2020,18:00,玻利維亞,2,0,
13/03/2020,18:00,波斯尼亞和黑塞哥維那,4,0,
13/03/2020,18:00,巴西,52,0,
13/03/2020,18:00,文萊,12,0,
13/03/2020,18:00,保加利亞,7,1,
13/03/2020,18:00,布基納法索,2,0,
13/03/2020,18:00,柬埔寨,3,0,
13/03/2020,18:00,喀麥隆,2,0,
13/03/2020,18:00,加拿大,138,1,
13/03/2020,18:00,智利,23,0,
13/03/2020,18:00,哥倫比亞,9,0,
13/03/2020,18:00,哥斯達黎加,13,0,
13/03/2020,18:00,象牙海岸,1,0,
13/03/2020,18:00,克羅地亞,16,0,
13/03/2020,18:00,塞浦路斯,6,0,
13/03/2020,18:00,捷克,116,5,
13/03/2020,18:00,剛果民主共和國,1,0,
13/03/2020,18:00,丹麥,674,0,
13/03/2020,18:00,多米尼加共和國,5,0,
13/03/2020,18:00,厄瓜多爾,17,0,
13/03/2020,18:00,埃及,67,1,
13/03/2020,18:00,愛沙尼亞,13,0,
13/03/2020,18:00,法羅群島,2,0,
13/03/2020,18:00,芬蘭,109,0,
13/03/2020,18:00,法國,2876,61,
13/03/2020,18:00,法屬圭亞那,5,0,
13/03/2020,18:00,法屬波利尼西亞,1,0,
13/03/2020,18:00,格魯吉亞,23,0,
13/03/2020,18:00,德國,2369,5,
13/03/2020,18:00,直布羅陀,1,0,
13/03/2020,18:00,希臘,133,1,
13/03/2020,18:00,根西島,1,0,
13/03/2020,18:00,教廷,1,0,
13/03/2020,18:00,洪都拉斯,2,0,
13/03/2020,18:00,香港特別行政區,135,4,包括1宗疑似個案
13/03/2020,18:00,匈牙利,13,0,
13/03/2020,18:00,冰島,61,0,
13/03/2020,18:00,印度,73,0,
13/03/2020,18:00,印尼,34,1,
13/03/2020,18:00,伊朗,10075,429,
13/03/2020,18:00,伊拉克,70,7,
13/03/2020,18:00,愛爾蘭,70,1,
13/03/2020,18:00,以色列,75,0,
13/03/2020,18:00,意大利,15113,1016,
13/03/2020,18:00,牙買加,1,0,
13/03/2020,18:00,日本,675,19,不包括697宗確診個案為郵輪乘客/船員 (當中包括7宗死亡個案)
13/03/2020,18:00,約旦,1,0,
13/03/2020,18:00,科威特,80,0,
13/03/2020,18:00,拉脫維亞,16,0,
13/03/2020,18:00,黎巴嫩,66,3,
13/03/2020,18:00,列支敦士登,1,0,
13/03/2020,18:00,立陶宛,3,0,
13/03/2020,18:00,盧森堡,17,0,
13/03/2020,18:00,澳門特別行政區,10,0,
13/03/2020,18:00,馬來西亞,158,0,
13/03/2020,18:00,馬爾代夫,8,0,
13/03/2020,18:00,馬耳他,6,0,
13/03/2020,18:00,馬提尼克島,3,0,
13/03/2020,18:00,墨西哥,11,0,
13/03/2020,18:00,摩納哥,1,0,
13/03/2020,18:00,蒙古,1,0,
13/03/2020,18:00,摩洛哥,5,1,
13/03/2020,18:00,尼泊爾,1,0,
13/03/2020,18:00,荷蘭,614,5,
13/03/2020,18:00,新西蘭,5,0,
13/03/2020,18:00,尼日利亞,2,0,
13/03/2020,18:00,北馬其頓,7,0,
13/03/2020,18:00,挪威,489,0,
13/03/2020,18:00,巴勒斯坦,26,0,
13/03/2020,18:00,阿曼,18,0,
13/03/2020,18:00,巴基斯坦,19,0,
13/03/2020,18:00,巴拿馬,10,1,
13/03/2020,18:00,巴拉圭,5,0,
13/03/2020,18:00,秘魯,17,0,
13/03/2020,18:00,菲律賓,52,2,
13/03/2020,18:00,波蘭,44,0,
13/03/2020,18:00,葡萄牙,41,0,
13/03/2020,18:00,卡塔爾,24,0,
13/03/2020,18:00,韓國,7979,67,
13/03/2020,18:00,摩爾多瓦共和國,4,0,
13/03/2020,18:00,羅馬尼亞,48,0,
13/03/2020,18:00,俄羅斯,20,0,
13/03/2020,18:00,聖巴泰勒米,1,0,
13/03/2020,18:00,聖馬丁,2,0,
13/03/2020,18:00,聖馬力諾,63,2,
13/03/2020,18:00,沙特阿拉伯,21,0,
13/03/2020,18:00,塞內加爾,4,0,
13/03/2020,18:00,塞爾維亞,19,0,
13/03/2020,18:00,新加坡,187,0,
13/03/2020,18:00,斯洛伐克,10,0,
13/03/2020,18:00,斯洛文尼亞,57,0,
13/03/2020,18:00,南非,13,0,
13/03/2020,18:00,西班牙,2965,84,
13/03/2020,18:00,斯里蘭卡,2,0,
13/03/2020,18:00,瑞典,620,0,
13/03/2020,18:00,瑞士,815,6,
13/03/2020,18:00,台灣,49,1,
13/03/2020,18:00,泰國,70,1,
13/03/2020,18:00,英國,594,8,
13/03/2020,18:00,多哥,1,0,
13/03/2020,18:00,突尼斯,6,0,
13/03/2020,18:00,土耳其,1,0,
13/03/2020,18:00,烏克蘭,1,0,
13/03/2020,18:00,阿聯酋,74,0,
13/03/2020,18:00,美國,1215,36,不包括美國包機返國人士：46宗(鑽石公主號)和3宗(武漢)
13/03/2020,18:00,越南,39,0,
14/03/2020,9:00,阿富汗,4,0,
14/03/2020,9:00,阿爾巴尼亞,2,0,
14/03/2020,9:00,阿爾及利亞,17,1,
14/03/2020,9:00,安道爾,1,0,
14/03/2020,9:00,阿根廷,31,1,
14/03/2020,9:00,亞美尼亞,1,0,
14/03/2020,9:00,澳洲,197,3,
14/03/2020,9:00,奧地利,504,1,
14/03/2020,9:00,阿塞拜疆,11,0,
14/03/2020,9:00,巴林,195,0,
14/03/2020,9:00,孟加拉,3,0,
14/03/2020,9:00,白俄羅斯,21,0,
14/03/2020,9:00,比利時,559,4,
14/03/2020,9:00,不丹,1,0,
14/03/2020,9:00,玻利維亞,3,0,
14/03/2020,9:00,波斯尼亞和黑塞哥維那,13,0,
14/03/2020,9:00,巴西,77,0,
14/03/2020,9:00,文萊,12,0,
14/03/2020,9:00,保加利亞,7,1,
14/03/2020,9:00,布基納法索,2,0,
14/03/2020,9:00,柬埔寨,5,0,
14/03/2020,9:00,喀麥隆,2,0,
14/03/2020,9:00,加拿大,138,1,
14/03/2020,9:00,智利,33,0,
14/03/2020,9:00,哥倫比亞,9,0,
14/03/2020,9:00,哥斯達黎加,22,0,
14/03/2020,9:00,象牙海岸,1,0,
14/03/2020,9:00,克羅地亞,31,0,
14/03/2020,9:00,古巴,3,0,
14/03/2020,9:00,塞浦路斯,14,0,
14/03/2020,9:00,捷克,116,5,
14/03/2020,9:00,剛果民主共和國,1,0,
14/03/2020,9:00,丹麥,801,0,
14/03/2020,9:00,多米尼加共和國,5,0,
14/03/2020,9:00,厄瓜多爾,17,0,
14/03/2020,9:00,埃及,67,1,
14/03/2020,9:00,愛沙尼亞,79,0,
14/03/2020,9:00,法羅群島,2,0,
14/03/2020,9:00,芬蘭,155,0,
14/03/2020,9:00,法國,3661,61,
14/03/2020,9:00,法屬圭亞那,6,0,
14/03/2020,9:00,法屬波利尼西亞,1,0,
14/03/2020,9:00,格魯吉亞,25,0,
14/03/2020,9:00,德國,3062,5,
14/03/2020,9:00,直布羅陀,1,0,
14/03/2020,9:00,希臘,133,1,
14/03/2020,9:00,根西島,1,0,
14/03/2020,9:00,圭亞那,1,1,
14/03/2020,9:00,教廷,1,0,
14/03/2020,9:00,洪都拉斯,2,0,
14/03/2020,9:00,香港特別行政區,138,4,包括1宗疑似個案
14/03/2020,9:00,匈牙利,19,0,
14/03/2020,9:00,冰島,105,0,
14/03/2020,9:00,印度,74,1,
14/03/2020,9:00,印尼,34,1,
14/03/2020,9:00,伊朗,11364,514,
14/03/2020,9:00,伊拉克,70,7,
14/03/2020,9:00,愛爾蘭,90,1,
14/03/2020,9:00,以色列,126,0,
14/03/2020,9:00,意大利,17660,1266,
14/03/2020,9:00,牙買加,1,0,
14/03/2020,9:00,日本,716,21,不包括697宗確診個案為郵輪乘客/船員 (當中包括7宗死亡個案)
14/03/2020,9:00,澤西,2,0,
14/03/2020,9:00,約旦,1,0,
14/03/2020,9:00,哈薩克斯坦,1,0,
14/03/2020,9:00,韓國,8086,72,
14/03/2020,9:00,科威特,80,0,
14/03/2020,9:00,拉脫維亞,17,0,
14/03/2020,9:00,黎巴嫩,66,3,
14/03/2020,9:00,列支敦士登,4,0,
14/03/2020,9:00,立陶宛,6,0,
14/03/2020,9:00,盧森堡,17,0,
14/03/2020,9:00,澳門特別行政區,10,0,
14/03/2020,9:00,馬來西亞,197,0,
14/03/2020,9:00,馬爾代夫,8,0,
14/03/2020,9:00,馬耳他,9,0,
14/03/2020,9:00,馬提尼克島,4,0,
14/03/2020,9:00,墨西哥,12,0,
14/03/2020,9:00,摩納哥,1,0,
14/03/2020,9:00,蒙古,1,0,
14/03/2020,9:00,摩洛哥,6,1,
14/03/2020,9:00,尼泊爾,1,0,
14/03/2020,9:00,荷蘭,804,5,
14/03/2020,9:00,新西蘭,5,0,
14/03/2020,9:00,尼日利亞,2,0,
14/03/2020,9:00,北馬其頓,9,0,
14/03/2020,9:00,挪威,750,0,
14/03/2020,9:00,阿曼,18,0,
14/03/2020,9:00,巴基斯坦,20,0,
14/03/2020,9:00,巴勒斯坦,31,0,
14/03/2020,9:00,巴拿馬,14,1,
14/03/2020,9:00,巴拉圭,5,0,
14/03/2020,9:00,秘魯,22,0,
14/03/2020,9:00,菲律賓,52,2,
14/03/2020,9:00,波蘭,49,1,
14/03/2020,9:00,葡萄牙,112,0,
14/03/2020,9:00,卡塔爾,24,0,
14/03/2020,9:00,摩爾多瓦共和國,8,0,
14/03/2020,9:00,留尼旺島,3,0,
14/03/2020,9:00,羅馬尼亞,64,0,
14/03/2020,9:00,俄羅斯,34,0,
14/03/2020,9:00,聖巴泰勒米,1,0,
14/03/2020,9:00,聖馬丁,2,0,
14/03/2020,9:00,聖文森特和格林納丁斯,1,0,
14/03/2020,9:00,聖馬力諾,77,2,
14/03/2020,9:00,沙特阿拉伯,21,0,
14/03/2020,9:00,塞內加爾,10,0,
14/03/2020,9:00,塞爾維亞,19,0,
14/03/2020,9:00,新加坡,200,0,
14/03/2020,9:00,斯洛伐克,32,0,
14/03/2020,9:00,斯洛文尼亞,57,0,
14/03/2020,9:00,南非,17,0,
14/03/2020,9:00,西班牙,4231,121,
14/03/2020,9:00,斯里蘭卡,3,0,
14/03/2020,9:00,瑞典,775,0,
14/03/2020,9:00,瑞士,1009,6,
14/03/2020,9:00,台灣,50,1,
14/03/2020,9:00,泰國,75,1,
14/03/2020,9:00,多哥,1,0,
14/03/2020,9:00,突尼斯,7,0,
14/03/2020,9:00,土耳其,1,0,
14/03/2020,9:00,烏克蘭,3,0,
14/03/2020,9:00,阿聯酋,85,0,
14/03/2020,9:00,英國,802,10,
14/03/2020,9:00,美國,1629,41,不包括美國包機返國人士：46宗(鑽石公主號)和3宗(武漢)
14/03/2020,9:00,越南,39,0,
14/03/2020,18:00,阿富汗,4,0,
14/03/2020,18:00,阿爾巴尼亞,2,0,
14/03/2020,18:00,阿爾及利亞,17,1,
14/03/2020,18:00,安道爾,1,0,
14/03/2020,18:00,阿根廷,31,1,
14/03/2020,18:00,亞美尼亞,1,0,
14/03/2020,18:00,澳洲,197,3,
14/03/2020,18:00,奧地利,504,1,
14/03/2020,18:00,阿塞拜疆,11,0,
14/03/2020,18:00,巴林,195,0,
14/03/2020,18:00,孟加拉,3,0,
14/03/2020,18:00,白俄羅斯,21,0,
14/03/2020,18:00,比利時,559,3,
14/03/2020,18:00,不丹,1,0,
14/03/2020,18:00,玻利維亞,3,0,
14/03/2020,18:00,波斯尼亞和黑塞哥維那,13,0,
14/03/2020,18:00,巴西,77,0,
14/03/2020,18:00,文萊,12,0,
14/03/2020,18:00,保加利亞,7,1,
14/03/2020,18:00,布基納法索,2,0,
14/03/2020,18:00,柬埔寨,5,0,
14/03/2020,18:00,喀麥隆,2,0,
14/03/2020,18:00,加拿大,176,1,
14/03/2020,18:00,智利,33,0,
14/03/2020,18:00,哥倫比亞,9,0,
14/03/2020,18:00,哥斯達黎加,22,0,
14/03/2020,18:00,象牙海岸,1,0,
14/03/2020,18:00,克羅地亞,31,0,
14/03/2020,18:00,古巴,3,0,
14/03/2020,18:00,塞浦路斯,14,0,
14/03/2020,18:00,捷克,116,0,
14/03/2020,18:00,剛果民主共和國,1,0,
14/03/2020,18:00,丹麥,801,0,
14/03/2020,18:00,多米尼加共和國,5,0,
14/03/2020,18:00,厄瓜多爾,17,0,
14/03/2020,18:00,埃及,67,1,
14/03/2020,18:00,愛沙尼亞,79,0,
14/03/2020,18:00,法羅群島,2,0,
14/03/2020,18:00,芬蘭,155,0,
14/03/2020,18:00,法國,3661,79,
14/03/2020,18:00,法屬圭亞那,6,0,
14/03/2020,18:00,法屬波利尼西亞,1,0,
14/03/2020,18:00,格魯吉亞,25,0,
14/03/2020,18:00,德國,3062,5,
14/03/2020,18:00,直布羅陀,1,0,
14/03/2020,18:00,希臘,133,1,
14/03/2020,18:00,根西島,1,0,
14/03/2020,18:00,圭亞那,1,1,
14/03/2020,18:00,教廷,1,0,
14/03/2020,18:00,洪都拉斯,2,0,
14/03/2020,18:00,香港特別行政區,141,4,包括1宗疑似個案
14/03/2020,18:00,匈牙利,19,0,
14/03/2020,18:00,冰島,126,0,
14/03/2020,18:00,印度,74,1,
14/03/2020,18:00,印尼,34,1,
14/03/2020,18:00,伊朗,11364,514,
14/03/2020,18:00,伊拉克,70,7,
14/03/2020,18:00,愛爾蘭,90,1,
14/03/2020,18:00,以色列,126,0,
14/03/2020,18:00,意大利,17660,1266,
14/03/2020,18:00,牙買加,1,0,
14/03/2020,18:00,日本,716,21,不包括697宗確診個案為郵輪乘客/船員 (當中包括7宗死亡個案)
14/03/2020,18:00,澤西,2,0,
14/03/2020,18:00,約旦,1,0,
14/03/2020,18:00,哈薩克斯坦,1,0,
14/03/2020,18:00,韓國,8086,72,
14/03/2020,18:00,科威特,80,0,
14/03/2020,18:00,拉脫維亞,17,0,
14/03/2020,18:00,黎巴嫩,66,3,
14/03/2020,18:00,列支敦士登,4,0,
14/03/2020,18:00,立陶宛,6,0,
14/03/2020,18:00,盧森堡,17,0,
14/03/2020,18:00,澳門特別行政區,10,0,
14/03/2020,18:00,馬來西亞,197,0,
14/03/2020,18:00,馬爾代夫,8,0,
14/03/2020,18:00,馬耳他,9,0,
14/03/2020,18:00,馬提尼克島,4,0,
14/03/2020,18:00,墨西哥,12,0,
14/03/2020,18:00,摩納哥,1,0,
14/03/2020,18:00,蒙古,1,0,
14/03/2020,18:00,摩洛哥,6,1,
14/03/2020,18:00,尼泊爾,1,0,
14/03/2020,18:00,荷蘭,804,10,
14/03/2020,18:00,新西蘭,5,0,
14/03/2020,18:00,尼日利亞,2,0,
14/03/2020,18:00,北馬其頓,9,0,
14/03/2020,18:00,挪威,750,1,
14/03/2020,18:00,阿曼,18,0,
14/03/2020,18:00,巴基斯坦,20,0,
14/03/2020,18:00,巴勒斯坦,31,0,
14/03/2020,18:00,巴拿馬,14,1,
14/03/2020,18:00,巴拉圭,5,0,
14/03/2020,18:00,秘魯,22,0,
14/03/2020,18:00,菲律賓,52,2,
14/03/2020,18:00,波蘭,49,1,
14/03/2020,18:00,葡萄牙,112,0,
14/03/2020,18:00,卡塔爾,24,0,
14/03/2020,18:00,摩爾多瓦共和國,8,0,
14/03/2020,18:00,留尼旺島,3,0,
14/03/2020,18:00,羅馬尼亞,64,0,
14/03/2020,18:00,俄羅斯,34,0,
14/03/2020,18:00,聖巴泰勒米,1,0,
14/03/2020,18:00,聖馬丁,2,0,
14/03/2020,18:00,聖文森特和格林納丁斯,1,0,
14/03/2020,18:00,聖馬力諾,77,2,
14/03/2020,18:00,沙特阿拉伯,21,0,
14/03/2020,18:00,塞內加爾,10,0,
14/03/2020,18:00,塞爾維亞,19,0,
14/03/2020,18:00,新加坡,200,0,
14/03/2020,18:00,斯洛伐克,32,0,
14/03/2020,18:00,斯洛文尼亞,57,0,
14/03/2020,18:00,南非,17,0,
14/03/2020,18:00,西班牙,4231,121,
14/03/2020,18:00,斯里蘭卡,3,0,
14/03/2020,18:00,瑞典,775,0,
14/03/2020,18:00,瑞士,1009,6,
14/03/2020,18:00,台灣,50,1,
14/03/2020,18:00,泰國,75,1,
14/03/2020,18:00,多哥,1,0,
14/03/2020,18:00,突尼斯,7,0,
14/03/2020,18:00,土耳其,1,0,
14/03/2020,18:00,烏克蘭,3,0,
14/03/2020,18:00,阿聯酋,85,0,
14/03/2020,18:00,英國,802,10,
14/03/2020,18:00,美國,1629,41,不包括美國包機返國人士：46宗(鑽石公主號)和3宗(武漢)
14/03/2020,18:00,越南,39,0,
15/03/2020,9:00,阿富汗,4,0,
15/03/2020,9:00,阿爾巴尼亞,2,1,
15/03/2020,9:00,阿爾及利亞,17,2,
15/03/2020,9:00,安道爾,2,0,
15/03/2020,9:00,安提瓜和巴布達,1,0,
15/03/2020,9:00,阿根廷,34,2,
15/03/2020,9:00,亞美尼亞,8,0,
15/03/2020,9:00,澳洲,197,3,
15/03/2020,9:00,奧地利,655,1,
15/03/2020,9:00,阿塞拜疆,19,0,
15/03/2020,9:00,巴林,211,0,
15/03/2020,9:00,孟加拉,3,0,
15/03/2020,9:00,白俄羅斯,21,0,
15/03/2020,9:00,比利時,689,4,
15/03/2020,9:00,不丹,1,0,
15/03/2020,9:00,玻利維亞,3,0,
15/03/2020,9:00,波斯尼亞和黑塞哥維那,13,0,
15/03/2020,9:00,巴西,98,0,
